timestamp,basket_mid,theoretical_value,discount,discount_pct,type,profit_potential
345500,30163.5,30165.0,-1.5,-0.004972650422675286,buy_basket_sell_components,1.5
345600,30163.0,30165.0,-2.0,-0.006630200563567048,buy_basket_sell_components,2.0
348700,30142.5,30144.0,-1.5,-0.004976114649681529,buy_basket_sell_components,1.5
348900,30139.0,30146.0,-7.0,-0.02322032773834008,buy_basket_sell_components,7.0
349000,30139.0,30144.0,-5.0,-0.016587048832271762,buy_basket_sell_components,5.0
349100,30136.0,30143.0,-7.0,-0.02322263875526656,buy_basket_sell_components,7.0
349200,30140.5,30147.0,-6.5,-0.0215610176800345,buy_basket_sell_components,6.5
349300,30140.0,30144.0,-4.0,-0.01326963906581741,buy_basket_sell_components,4.0
349400,30141.0,30143.0,-2.0,-0.006635039644361875,buy_basket_sell_components,2.0
349500,30139.0,30143.0,-4.0,-0.01327007928872375,buy_basket_sell_components,4.0
349600,30142.5,30145.0,-2.5,-0.00829324929507381,buy_basket_sell_components,2.5
349700,30141.5,30145.0,-3.5,-0.011610549013103334,buy_basket_sell_components,3.5
349800,30139.0,30143.0,-4.0,-0.01327007928872375,buy_basket_sell_components,4.0
349900,30138.5,30142.0,-3.5,-0.011611704598235021,buy_basket_sell_components,3.5
350000,30138.0,30145.0,-7.0,-0.023221098026206668,buy_basket_sell_components,7.0
350100,30139.5,30144.0,-4.5,-0.014928343949044586,buy_basket_sell_components,4.5
350200,30141.5,30144.0,-2.5,-0.008293524416135881,buy_basket_sell_components,2.5
350500,30145.0,30147.0,-2.0,-0.006634159286164461,buy_basket_sell_components,2.0
350800,30147.0,30151.0,-4.0,-0.013266558323107028,buy_basket_sell_components,4.0
350900,30144.0,30151.0,-7.0,-0.023216477065437297,buy_basket_sell_components,7.0
351000,30143.5,30151.0,-7.5,-0.02487479685582568,buy_basket_sell_components,7.5
351100,30144.5,30152.0,-7.5,-0.024873971875829133,buy_basket_sell_components,7.5
351200,30142.0,30152.0,-10.0,-0.03316529583443884,buy_basket_sell_components,10.0
351300,30144.0,30154.0,-10.0,-0.033163096106652516,buy_basket_sell_components,10.0
351400,30149.0,30158.0,-9.0,-0.029842827773725045,buy_basket_sell_components,9.0
351500,30149.5,30160.0,-10.5,-0.034814323607427054,buy_basket_sell_components,10.5
351600,30151.5,30159.0,-7.5,-0.024868198547697205,buy_basket_sell_components,7.5
351700,30151.5,30160.0,-8.5,-0.028183023872679045,buy_basket_sell_components,8.5
351800,30150.5,30158.0,-7.5,-0.024869023144770873,buy_basket_sell_components,7.5
351900,30151.5,30156.0,-4.5,-0.01492240350179069,buy_basket_sell_components,4.5
352000,30149.0,30158.0,-9.0,-0.029842827773725045,buy_basket_sell_components,9.0
352100,30149.5,30156.0,-6.5,-0.021554582835919885,buy_basket_sell_components,6.5
352200,30147.5,30154.0,-6.5,-0.021556012469324135,buy_basket_sell_components,6.5
352300,30148.5,30156.0,-7.5,-0.024870672502984484,buy_basket_sell_components,7.5
352400,30149.0,30154.0,-5.0,-0.016581548053326258,buy_basket_sell_components,5.0
352500,30141.5,30152.0,-10.5,-0.03482356062616078,buy_basket_sell_components,10.5
352600,30141.5,30150.0,-8.5,-0.028192371475953562,buy_basket_sell_components,8.5
352700,30141.0,30151.0,-10.0,-0.03316639580776757,buy_basket_sell_components,10.0
352800,30142.5,30153.0,-10.5,-0.034822405730773054,buy_basket_sell_components,10.5
352900,30138.0,30147.0,-9.0,-0.029853716787740077,buy_basket_sell_components,9.0
353000,30139.5,30150.0,-10.5,-0.03482587064676617,buy_basket_sell_components,10.5
353100,30141.0,30150.0,-9.0,-0.029850746268656716,buy_basket_sell_components,9.0
353200,30140.5,30151.0,-10.5,-0.03482471559815595,buy_basket_sell_components,10.5
353300,30142.0,30149.0,-7.0,-0.023218017181332713,buy_basket_sell_components,7.0
353400,30139.5,30149.0,-9.5,-0.03151016617466583,buy_basket_sell_components,9.5
353500,30136.5,30147.0,-10.5,-0.03482933625236342,buy_basket_sell_components,10.5
353600,30136.5,30147.0,-10.5,-0.03482933625236342,buy_basket_sell_components,10.5
353700,30137.5,30146.0,-8.5,-0.028196112253698665,buy_basket_sell_components,8.5
353800,30135.5,30147.0,-11.5,-0.03814641589544565,buy_basket_sell_components,11.5
353900,30130.5,30141.0,-10.5,-0.034836269533193985,buy_basket_sell_components,10.5
354000,30132.0,30141.0,-9.0,-0.029859659599880562,buy_basket_sell_components,9.0
354100,30135.5,30141.0,-5.5,-0.018247569755482564,buy_basket_sell_components,5.5
354200,30134.5,30141.0,-6.5,-0.02156530971102485,buy_basket_sell_components,6.5
354300,30133.5,30141.0,-7.5,-0.024883049666567132,buy_basket_sell_components,7.5
354400,30130.0,30135.0,-5.0,-0.016592002654720425,buy_basket_sell_components,5.0
354500,30129.0,30135.0,-6.0,-0.019910403185664508,buy_basket_sell_components,6.0
354600,30132.0,30134.0,-2.0,-0.006637021304838388,buy_basket_sell_components,2.0
354700,30128.0,30137.0,-9.0,-0.029863622789262367,buy_basket_sell_components,9.0
354800,30126.0,30137.0,-11.0,-0.03649998340909845,buy_basket_sell_components,11.0
354900,30127.5,30136.0,-8.5,-0.02820546854260685,buy_basket_sell_components,8.5
355000,30128.0,30136.0,-8.0,-0.026546323334218212,buy_basket_sell_components,8.0
355100,30131.0,30137.0,-6.0,-0.019909081859508244,buy_basket_sell_components,6.0
355200,30133.0,30137.0,-4.0,-0.013272721239672165,buy_basket_sell_components,4.0
355700,30136.5,30142.0,-5.5,-0.018246964368655035,buy_basket_sell_components,5.5
355800,30134.0,30140.0,-6.0,-0.019907100199071003,buy_basket_sell_components,6.0
355900,30134.0,30142.0,-8.0,-0.026541039081680047,buy_basket_sell_components,8.0
356000,30134.0,30144.0,-10.0,-0.033174097664543524,buy_basket_sell_components,10.0
356100,30134.0,30144.0,-10.0,-0.033174097664543524,buy_basket_sell_components,10.0
356200,30137.5,30146.0,-8.5,-0.028196112253698665,buy_basket_sell_components,8.5
356300,30138.5,30146.0,-7.5,-0.024878922576792944,buy_basket_sell_components,7.5
356400,30135.0,30146.0,-11.0,-0.03648908644596298,buy_basket_sell_components,11.0
356500,30134.0,30146.0,-12.0,-0.0398062761228687,buy_basket_sell_components,12.0
356600,30137.5,30146.0,-8.5,-0.028196112253698665,buy_basket_sell_components,8.5
356700,30136.5,30146.0,-9.5,-0.03151330193060439,buy_basket_sell_components,9.5
356800,30137.0,30146.0,-9.0,-0.029854707092151527,buy_basket_sell_components,9.0
356900,30134.5,30144.0,-9.5,-0.03151539278131635,buy_basket_sell_components,9.5
357000,30135.0,30146.0,-11.0,-0.03648908644596298,buy_basket_sell_components,11.0
357100,30135.5,30142.0,-6.5,-0.02156459425386504,buy_basket_sell_components,6.5
357200,30142.0,30146.0,-4.0,-0.0132687587076229,buy_basket_sell_components,4.0
357300,30139.5,30144.0,-4.5,-0.014928343949044586,buy_basket_sell_components,4.5
357400,30141.0,30146.0,-5.0,-0.016585948384528627,buy_basket_sell_components,5.0
357500,30141.5,30144.0,-2.5,-0.008293524416135881,buy_basket_sell_components,2.5
357600,30139.0,30142.0,-3.0,-0.009952889655630017,buy_basket_sell_components,3.0
357700,30140.5,30144.0,-3.5,-0.011610934182590234,buy_basket_sell_components,3.5
357800,30141.5,30143.0,-1.5,-0.004976279733271406,buy_basket_sell_components,1.5
357900,30142.0,30145.0,-3.0,-0.009951899154088572,buy_basket_sell_components,3.0
358000,30142.5,30146.0,-3.5,-0.01161016386917004,buy_basket_sell_components,3.5
358100,30142.5,30146.0,-3.5,-0.01161016386917004,buy_basket_sell_components,3.5
358200,30144.5,30146.0,-1.5,-0.004975784515358588,buy_basket_sell_components,1.5
358900,30144.0,30146.0,-2.0,-0.00663437935381145,buy_basket_sell_components,2.0
359600,30140.5,30142.0,-1.5,-0.004976444827815008,buy_basket_sell_components,1.5
359700,30140.0,30144.0,-4.0,-0.01326963906581741,buy_basket_sell_components,4.0
359800,30139.5,30144.0,-4.5,-0.014928343949044586,buy_basket_sell_components,4.5
359900,30138.5,30144.0,-5.5,-0.018245753715498938,buy_basket_sell_components,5.5
360000,30139.0,30144.0,-5.0,-0.016587048832271762,buy_basket_sell_components,5.0
360100,30139.5,30143.0,-3.5,-0.01161131937763328,buy_basket_sell_components,3.5
360200,30137.5,30143.0,-5.5,-0.018246359021995156,buy_basket_sell_components,5.5
360300,30139.0,30145.0,-6.0,-0.019903798308177144,buy_basket_sell_components,6.0
360400,30139.0,30146.0,-7.0,-0.02322032773834008,buy_basket_sell_components,7.0
360500,30139.0,30146.0,-7.0,-0.02322032773834008,buy_basket_sell_components,7.0
360600,30138.0,30146.0,-8.0,-0.0265375174152458,buy_basket_sell_components,8.0
360700,30139.5,30146.0,-6.5,-0.021561732899887213,buy_basket_sell_components,6.5
360800,30139.0,30146.0,-7.0,-0.02322032773834008,buy_basket_sell_components,7.0
360900,30139.5,30145.0,-5.5,-0.018245148449162384,buy_basket_sell_components,5.5
361000,30137.0,30145.0,-8.0,-0.026538397744236192,buy_basket_sell_components,8.0
361100,30139.0,30145.0,-6.0,-0.019903798308177144,buy_basket_sell_components,6.0
361200,30141.0,30145.0,-4.0,-0.013269198872118096,buy_basket_sell_components,4.0
361300,30146.0,30148.0,-2.0,-0.006633939233116624,buy_basket_sell_components,2.0
361400,30144.5,30146.0,-1.5,-0.004975784515358588,buy_basket_sell_components,1.5
361700,30143.5,30145.0,-1.5,-0.004975949577044286,buy_basket_sell_components,1.5
361800,30143.5,30147.0,-3.5,-0.011609778750787806,buy_basket_sell_components,3.5
361900,30141.5,30147.0,-5.5,-0.018243938036952265,buy_basket_sell_components,5.5
362000,30139.0,30146.0,-7.0,-0.02322032773834008,buy_basket_sell_components,7.0
